match_id,home_team,away_team,top_factors_favoring_home,top_factors_favoring_draw,top_factors_favoring_away,top_factors_affecting_scoreline,market_disagreement_explanation,squad_injury_explanation,schedule_congestion_explanation,uncertainty_explanation,data_quality_notes,model_version,generated_at
SERIEA2627_MW31_309_Parma_Como,Parma,Como,Dixon-Coles attack/defense edge (lambda=0.65 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.64 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW31_310_Udinese_Monza,Udinese,Monza,Dixon-Coles attack/defense edge (lambda=2.32 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.91 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW32_311_Atalanta_Udinese,Atalanta,Udinese,Dixon-Coles attack/defense edge (lambda=1.76 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.96 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW32_312_Bologna_Cagliari,Bologna,Cagliari,Dixon-Coles attack/defense edge (lambda=1.39 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.97 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW32_313_Como_Frosinone,Como,Frosinone,Dixon-Coles attack/defense edge (lambda=2.32 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.84 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW32_314_Fiorentina_Parma,Fiorentina,Parma,Dixon-Coles attack/defense edge (lambda=1.32 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.86 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW32_315_Milan_Napoli,Milan,Napoli,Dixon-Coles attack/defense edge (lambda=1.16 expected goals) plus home advantage.,Scoreline entropy 2.81 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.22 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW32_316_Monza_Internazionale,Monza,Internazionale,Dixon-Coles attack/defense edge (lambda=0.72 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=3.93 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Promoted club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW32_317_Roma_Lazio,Roma,Lazio,Dixon-Coles attack/defense edge (lambda=1.54 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.82 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW32_318_Sassuolo_Lecce,Sassuolo,Lecce,Dixon-Coles attack/defense edge (lambda=1.53 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.89 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW32_319_Torino_Genoa,Torino,Genoa,Dixon-Coles attack/defense edge (lambda=1.23 expected goals) plus home advantage.,Scoreline entropy 2.79 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.12 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW32_320_Venezia_Juventus,Venezia,Juventus,Dixon-Coles attack/defense edge (lambda=0.59 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=2.52 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Promoted club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW33_321_Cagliari_Monza,Cagliari,Monza,Dixon-Coles attack/defense edge (lambda=2.00 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.87 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW33_322_Frosinone_Roma,Frosinone,Roma,Dixon-Coles attack/defense edge (lambda=0.82 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=2.15 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Promoted club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW33_323_Genoa_Sassuolo,Genoa,Sassuolo,Dixon-Coles attack/defense edge (lambda=1.23 expected goals) plus home advantage.,Scoreline entropy 2.90 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.35 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW33_324_Internazionale_Bologna,Internazionale,Bologna,Dixon-Coles attack/defense edge (lambda=2.27 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.97 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW33_325_Juventus_Fiorentina,Juventus,Fiorentina,Dixon-Coles attack/defense edge (lambda=1.71 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.89 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW33_326_Lazio_Como,Lazio,Como,Dixon-Coles attack/defense edge (lambda=0.99 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.40 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW33_327_Lecce_Milan,Lecce,Milan,Dixon-Coles attack/defense edge (lambda=0.70 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.57 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW33_328_Napoli_Udinese,Napoli,Udinese,Dixon-Coles attack/defense edge (lambda=1.75 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.89 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW33_329_Parma_Atalanta,Parma,Atalanta,Dixon-Coles attack/defense edge (lambda=0.69 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.48 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW33_330_Venezia_Torino,Venezia,Torino,Dixon-Coles attack/defense edge (lambda=0.92 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.86 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Promoted club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW34_331_Atalanta_Juventus,Atalanta,Juventus,Dixon-Coles attack/defense edge (lambda=1.18 expected goals) plus home advantage.,Scoreline entropy 2.80 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.17 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW34_332_Bologna_Fiorentina,Bologna,Fiorentina,Dixon-Coles attack/defense edge (lambda=1.44 expected goals) plus home advantage.,Scoreline entropy 2.90 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.14 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW34_333_Como_Internazionale,Como,Internazionale,Dixon-Coles attack/defense edge (lambda=1.42 expected goals) plus home advantage.,Scoreline entropy 3.10 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.65 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW34_334_Lecce_Cagliari,Lecce,Cagliari,Dixon-Coles attack/defense edge (lambda=0.88 expected goals) plus home advantage.,Scoreline entropy 2.60 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.12 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW34_335_Milan_Lazio,Milan,Lazio,Dixon-Coles attack/defense edge (lambda=1.35 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.01 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW34_336_Monza_Venezia,Monza,Venezia,Dixon-Coles attack/defense edge (lambda=1.57 expected goals) plus home advantage.,Scoreline entropy 3.03 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.32 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Promoted club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW34_337_Roma_Napoli,Roma,Napoli,Dixon-Coles attack/defense edge (lambda=1.33 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.99 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW34_338_Sassuolo_Frosinone,Sassuolo,Frosinone,Dixon-Coles attack/defense edge (lambda=1.83 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.29 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW34_339_Torino_Parma,Torino,Parma,Dixon-Coles attack/defense edge (lambda=1.18 expected goals) plus home advantage.,Scoreline entropy 2.64 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=0.90 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW34_340_Udinese_Genoa,Udinese,Genoa,Dixon-Coles attack/defense edge (lambda=1.36 expected goals) plus home advantage.,Scoreline entropy 2.83 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.07 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW35_341_Fiorentina_Roma,Fiorentina,Roma,Dixon-Coles attack/defense edge (lambda=0.89 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.78 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW35_342_Frosinone_Atalanta,Frosinone,Atalanta,Dixon-Coles attack/defense edge (lambda=0.98 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.93 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Promoted club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW35_343_Genoa_Cagliari,Genoa,Cagliari,Dixon-Coles attack/defense edge (lambda=1.12 expected goals) plus home advantage.,Scoreline entropy 2.72 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.08 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW35_344_Internazionale_Lecce,Internazionale,Lecce,Dixon-Coles attack/defense edge (lambda=2.62 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.62 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW35_345_Lazio_Sassuolo,Lazio,Sassuolo,Dixon-Coles attack/defense edge (lambda=1.53 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.11 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW35_346_Napoli_Monza,Napoli,Monza,Dixon-Coles attack/defense edge (lambda=2.85 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.62 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW35_347_Parma_Milan,Parma,Milan,Dixon-Coles attack/defense edge (lambda=0.72 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.45 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
